Date,Type,Title,Info,Currency,Amount,"Fees & Taxes",Net,"Tax Details"
"January 3, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 2, 2026",USD,--,-$5.00,-$5.00,--
"January 2, 2026",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3937913949",USD,--,-$2.60,-$2.60,--
"January 2, 2026",Tax,"Sales tax paid by buyer","Order #3937913949",USD,--,-$2.40,-$2.40,--
"January 2, 2026",Sale,"Payment for Order #3937913949",,USD,$42.39,--,$42.39,--
"January 2, 2026",Fee,"Processing fee","Order #3937913949",USD,--,-$1.52,-$1.52,--
"January 2, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"January 2, 2026",Fee,"Transaction fee: Shipping","Order #3937762855",USD,--,-$0.34,-$0.34,--
"January 2, 2026",Fee,"Transaction fee: Skateboard Shelf Mounts: Floating Skateb...","Order #3937762855",USD,--,-$1.56,-$1.56,--
"January 2, 2026",Fee,"Processing fee","Order #3937762855",USD,--,-$1.13,-$1.13,--
"January 2, 2026",Sale,"Payment for Order #3937762855",,USD,$29.22,--,$29.22,--
"January 2, 2026",Fee,"Listing fee","Listing #4389560293",USD,--,-$0.20,-$0.20,--
"January 2, 2026",Fee,"Listing fee","Listing #4389560293",USD,--,-$0.20,-$0.20,--
"January 2, 2026",Shipping,"USPS shipping label","Label #296357177625",USD,--,-$4.65,-$4.65,--
"January 2, 2026",Shipping,"USPS shipping label","Label #296357121439",USD,--,-$4.95,-$4.95,--
"January 2, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 1, 2026",USD,--,-$5.00,-$5.00,--
"January 2, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3937680441",USD,--,-$2.08,-$2.08,--
"January 2, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3937680441",USD,--,-$0.52,-$0.52,--
"January 2, 2026",Tax,"Sales tax paid by buyer","Order #3937680441",USD,--,-$3.41,-$3.41,--
"January 2, 2026",Fee,"Processing fee","Order #3937680441",USD,--,-$1.55,-$1.55,--
"January 2, 2026",Sale,"Payment for Order #3937680441",,USD,$43.39,--,$43.39,--
"January 2, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 2, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 2, 2026",Shipping,"USPS shipping label","Label #296350187721",USD,--,-$13.17,-$13.17,--
"January 1, 2026",Fee,"Transaction fee: Shipping","Order #3937391461",USD,--,-$0.48,-$0.48,--
"January 1, 2026",Fee,"Transaction fee: Rotating Photo Reel | Polaroid & Instax ...","Order #3937391461",USD,--,-$1.56,-$1.56,--
"January 1, 2026",Tax,"Sales tax paid by buyer","Order #3937391461",USD,--,-$1.68,-$1.68,--
"January 1, 2026",Sale,"Payment for Order #3937391461",,USD,$33.03,--,$33.03,--
"January 1, 2026",Fee,"Processing fee","Order #3937391461",USD,--,-$1.24,-$1.24,--
"January 1, 2026",Fee,"Listing fee","Listing #4387205694",USD,--,-$0.20,-$0.20,--
"January 1, 2026",Fee,"Transaction fee: Shipping","Order #3929968078",USD,--,-$0.83,-$0.83,--
"January 1, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3929968078",USD,--,-$2.08,-$2.08,--
"January 1, 2026",Tax,"Sales tax paid by buyer","Order #3929968078",USD,--,-$2.96,-$2.96,--
"January 1, 2026",Sale,"Payment for Order #3929968078",,USD,$47.69,--,$47.69,--
"January 1, 2026",Fee,"Processing fee","Order #3929968078",USD,--,-$1.68,-$1.68,--
"January 1, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 1, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3937306253",USD,--,-$3.12,-$3.12,--
"January 1, 2026",Fee,"Processing fee","Order #3937306253",USD,--,-$1.69,-$1.69,--
"January 1, 2026",Sale,"Payment for Order #3937306253",,USD,$47.99,--,$47.99,--
"January 1, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 1, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3929921064",USD,--,-$4.31,-$4.31,--
"January 1, 2026",Fee,"Transaction fee: Shipping","Order #3929921064",USD,--,-$0.83,-$0.83,--
"January 1, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3929921064",USD,--,-$1.04,-$1.04,--
"January 1, 2026",Tax,"Sales tax paid by buyer","Order #3929921064",USD,--,-$1.00,-$1.00,--
"January 1, 2026",Fee,"Processing fee","Order #3929921064",USD,--,-$1.14,-$1.14,--
"January 1, 2026",Sale,"Payment for Order #3929921064",,USD,$29.73,--,$29.73,--
"January 1, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 1, 2026",Fee,"Transaction fee: Shipping","Order #3929876176",USD,--,-$1.59,-$1.59,--
"January 1, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3929876176",USD,--,-$2.08,-$2.08,--
"January 1, 2026",Tax,"Sales tax paid by buyer","Order #3929876176",USD,--,-$3.39,-$3.39,--
"January 1, 2026",Fee,"Processing fee","Order #3929876176",USD,--,-$2.05,-$2.05,--
"January 1, 2026",Sale,"Payment for Order #3929876176",,USD,$59.87,--,$59.87,--
"January 1, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 1, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 1, 2026",Fee,"Transaction fee: Mid-Century Modern Starburst Ornament | ...","Order #3937217437",USD,--,-$1.04,-$1.04,--
"January 1, 2026",Fee,"Transaction fee: Mid-Century Modern Starburst Ornament | ...","Order #3937217437",USD,--,-$1.04,-$1.04,--
"January 1, 2026",Fee,"Transaction fee: Mid-Century Modern Starburst Ornament | ...","Order #3937217437",USD,--,-$1.04,-$1.04,--
"January 1, 2026","Buyer Fee","Colorado Retail Delivery Fee (paid by buyer)","Order #3937217437",USD,--,-$0.28,-$0.28,--
"January 1, 2026",Tax,"Sales tax paid by buyer","Order #3937217437",USD,--,-$4.39,-$4.39,--
"January 1, 2026",Fee,"Processing fee","Order #3937217437",USD,--,-$1.83,-$1.83,--
"January 1, 2026",Sale,"Payment for Order #3937217437",,USD,$52.65,--,$52.65,--
"January 1, 2026",Fee,"Listing fee","Listing #4414028758",USD,--,-$0.20,-$0.20,--
"January 1, 2026",Fee,"Listing fee","Listing #4414028758",USD,--,-$0.20,-$0.20,--
"January 1, 2026",Fee,"Listing fee","Listing #4414028758",USD,--,-$0.20,-$0.20,--
"January 1, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3929648554",USD,--,-$3.12,-$3.12,--
"January 1, 2026",Tax,"Sales tax paid by buyer","Order #3929648554",USD,--,-$3.84,-$3.84,--
"January 1, 2026",Fee,"Processing fee","Order #3929648554",USD,--,-$1.80,-$1.80,--
"January 1, 2026",Sale,"Payment for Order #3929648554",,USD,$51.83,--,$51.83,--
"January 1, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 1, 2026",Shipping,"USPS return shipping label","Label #292284207864",USD,--,-$8.98,-$8.98,--
"January 1, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Dec 31, 2025",USD,--,-$4.80,-$4.80,--
