Date,Type,Title,Info,Currency,Amount,Fees & Taxes,Net,Tax Details,Amount_Clean,Net_Clean,Fees_Clean,Date_Parsed,Month
"January 22, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...,Order #3951593632,USD,--,-$2.08,-$2.08,--,0.0,-2.08,-2.08,2026-01-22,2026-01
"January 22, 2026",Tax,Sales tax paid by buyer,Order #3951593632,USD,--,-$2.95,-$2.95,--,0.0,-2.95,-2.95,2026-01-22,2026-01
"January 22, 2026",Fee,Processing fee,Order #3951593632,USD,--,-$1.68,-$1.68,--,0.0,-1.68,-1.68,2026-01-22,2026-01
"January 22, 2026",Sale,Payment for Order #3951593632,,USD,$47.52,--,$47.52,--,47.52,47.52,0.0,2026-01-22,2026-01
"January 22, 2026",Fee,Listing fee,Listing #4414036249,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-22,2026-01
"January 22, 2026",Fee,Transaction fee: Shipping,Order #3956549279,USD,--,-$3.61,-$3.61,--,0.0,-3.61,-3.61,2026-01-22,2026-01
"January 22, 2026",Fee,Transaction fee: Customizable Modern Sphere Clock | Artis...,Order #3956549279,USD,--,-$2.34,-$2.34,--,0.0,-2.34,-2.34,2026-01-22,2026-01
"January 22, 2026",Tax,Sales tax paid by buyer,Order #3956549279,USD,--,-$7.41,-$7.41,--,0.0,-7.41,-7.41,2026-01-22,2026-01
"January 22, 2026",Sale,Payment for Order #3956549279,,USD,$98.92,--,$98.92,--,98.92,98.92,0.0,2026-01-22,2026-01
"January 22, 2026",Fee,Processing fee,Order #3956549279,USD,--,-$3.22,-$3.22,--,0.0,-3.22,-3.22,2026-01-22,2026-01
"January 22, 2026",Fee,Listing fee,Listing #4398503924,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-22,2026-01
"January 22, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...,Order #3956442429,USD,--,-$2.08,-$2.08,--,0.0,-2.08,-2.08,2026-01-22,2026-01
"January 22, 2026",Fee,Transaction fee: Shipping,Order #3956442429,USD,--,-$0.73,-$0.73,--,0.0,-0.73,-0.73,2026-01-22,2026-01
"January 22, 2026",Tax,Sales tax paid by buyer,Order #3956442429,USD,--,-$3.68,-$3.68,--,0.0,-3.68,-3.68,2026-01-22,2026-01
"January 22, 2026",Fee,Processing fee,Order #3956442429,USD,--,-$1.65,-$1.65,--,0.0,-1.65,-1.65,2026-01-22,2026-01
"January 22, 2026",Sale,Payment for Order #3956442429,,USD,$46.83,--,$46.83,--,46.83,46.83,0.0,2026-01-22,2026-01
"January 22, 2026",Fee,Listing fee,Listing #4414036249,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-22,2026-01
"January 22, 2026",Fee,Transaction fee: Shipping,Order #3951248436,USD,--,-$0.73,-$0.73,--,0.0,-0.73,-0.73,2026-01-22,2026-01
"January 22, 2026",Fee,Transaction fee: Deluxe Ski Gondola Ornament Kit Card | W...,Order #3951248436,USD,--,-$1.04,-$1.04,--,0.0,-1.04,-1.04,2026-01-22,2026-01
"January 22, 2026",Tax,Sales tax paid by buyer,Order #3951248436,USD,--,-$2.31,-$2.31,--,0.0,-2.31,-2.31,2026-01-22,2026-01
"January 22, 2026",Fee,Processing fee,Order #3951248436,USD,--,-$1.13,-$1.13,--,0.0,-1.13,-1.13,2026-01-22,2026-01
"January 22, 2026",Sale,Payment for Order #3951248436,,USD,$29.45,--,$29.45,--,29.45,29.45,0.0,2026-01-22,2026-01
"January 22, 2026",Fee,Listing fee,Listing #4413997790,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-22,2026-01
"January 22, 2026",Fee,Listing fee,Listing #4413997790,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-22,2026-01
"January 22, 2026",Shipping,USPS shipping label,Label #297142773454,USD,--,-$8.46,-$8.46,--,0.0,-8.46,-8.46,2026-01-22,2026-01
"January 22, 2026",Fee,Credit for processing fee,Order #3954189283,USD,--,$0.36,$0.36,--,0.0,0.36,0.36,2026-01-22,2026-01
"January 22, 2026",Tax,Refund to buyer for sales tax,Order #3954189283,USD,--,$0.93,$0.93,--,0.0,0.93,0.93,2026-01-22,2026-01
"January 22, 2026",Refund,Partial refund for Order #3954189283,,USD,-$12.09,--,-$12.09,--,-12.09,-12.09,0.0,2026-01-22,2026-01
"January 22, 2026",Shipping,USPS shipping label,Label #298046984255,USD,--,-$8.46,-$8.46,--,0.0,-8.46,-8.46,2026-01-22,2026-01
"January 22, 2026",Shipping,USPS shipping label,Label #298046935071,USD,--,-$13.96,-$13.96,--,0.0,-13.96,-13.96,2026-01-22,2026-01
"January 22, 2026",Shipping,Adjustment for USPS shipping label,Adjustment #297303583725,USD,--,-$2.39,-$2.39,--,0.0,-2.39,-2.39,2026-01-22,2026-01
"January 22, 2026",Shipping,USPS shipping label,Label #298046928633,USD,--,-$5.89,-$5.89,--,0.0,-5.89,-5.89,2026-01-22,2026-01
"January 22, 2026",Shipping,USPS shipping label,Label #297142374132,USD,--,-$8.81,-$8.81,--,0.0,-8.81,-8.81,2026-01-22,2026-01
"January 22, 2026",Shipping,USPS shipping label,Label #297142215162,USD,--,-$6.09,-$6.09,--,0.0,-6.09,-6.09,2026-01-22,2026-01
"January 22, 2026",Shipping,USPS shipping label,Label #297141979968,USD,--,-$8.81,-$8.81,--,0.0,-8.81,-8.81,2026-01-22,2026-01
"January 22, 2026",Shipping,USPS shipping label,Label #298046472031,USD,--,-$7.57,-$7.57,--,0.0,-7.57,-7.57,2026-01-22,2026-01
"January 22, 2026",Shipping,USPS shipping label,Label #297141766998,USD,--,-$8.81,-$8.81,--,0.0,-8.81,-8.81,2026-01-22,2026-01
"January 22, 2026",Shipping,USPS shipping label,Label #298046353487,USD,--,-$5.20,-$5.20,--,0.0,-5.2,-5.2,2026-01-22,2026-01
"January 22, 2026",Marketing,Etsy Ads,"Bill for click-throughs to your shop on Jan 21, 2026",USD,--,-$7.50,-$7.50,--,0.0,-7.5,-7.5,2026-01-22,2026-01
"January 22, 2026",Fee,Transaction fee: Shipping,Order #3956220215,USD,--,-$0.48,-$0.48,--,0.0,-0.48,-0.48,2026-01-22,2026-01
"January 22, 2026",Fee,Transaction fee: Retro Cinema Marquee Sign | Arrow Lightb...,Order #3956220215,USD,--,-$1.30,-$1.30,--,0.0,-1.3,-1.3,2026-01-22,2026-01
"January 22, 2026",Tax,Sales tax paid by buyer,Order #3956220215,USD,--,-$1.92,-$1.92,--,0.0,-1.92,-1.92,2026-01-22,2026-01
"January 22, 2026",Fee,Processing fee,Order #3956220215,USD,--,-$1.13,-$1.13,--,0.0,-1.13,-1.13,2026-01-22,2026-01
"January 22, 2026",Sale,Payment for Order #3956220215,,USD,$29.37,--,$29.37,--,29.37,29.37,0.0,2026-01-22,2026-01
"January 22, 2026",Fee,Listing fee,Listing #4426215313,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-22,2026-01
"January 22, 2026",Fee,Transaction fee: Shipping,Order #3956057427,USD,--,-$0.99,-$0.99,--,0.0,-0.99,-0.99,2026-01-22,2026-01
"January 22, 2026",Fee,Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...,Order #3956057427,USD,--,-$2.60,-$2.60,--,0.0,-2.6,-2.6,2026-01-22,2026-01
"January 22, 2026",Sale,Payment for Order #3956057427,,USD,$55.15,--,$55.15,--,55.15,55.15,0.0,2026-01-22,2026-01
"January 22, 2026",Fee,Processing fee,Order #3956057427,USD,--,-$1.90,-$1.90,--,0.0,-1.9,-1.9,2026-01-22,2026-01
"January 22, 2026",Fee,Listing fee,Listing #4426233970,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-22,2026-01
"January 21, 2026",Shipping,USPS shipping label,Label #298022340449,USD,--,-$5.52,-$5.52,--,0.0,-5.52,-5.52,2026-01-21,2026-01
"January 21, 2026",Fee,Transaction fee: Shipping,Order #3950667248,USD,--,-$0.35,-$0.35,--,0.0,-0.35,-0.35,2026-01-21,2026-01
"January 21, 2026",Fee,Transaction fee: Minimalist Desk Organizer: Modern Office...,Order #3950667248,USD,--,-$1.30,-$1.30,--,0.0,-1.3,-1.3,2026-01-21,2026-01
"January 21, 2026",Tax,Sales tax paid by buyer,Order #3950667248,USD,--,-$2.47,-$2.47,--,0.0,-2.47,-2.47,2026-01-21,2026-01
"January 21, 2026",Fee,Processing fee,Order #3950667248,USD,--,-$1.09,-$1.09,--,0.0,-1.09,-1.09,2026-01-21,2026-01
"January 21, 2026",Sale,Payment for Order #3950667248,,USD,$27.85,--,$27.85,--,27.85,27.85,0.0,2026-01-21,2026-01
"January 21, 2026",Fee,Listing fee,Listing #4392678959,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-21,2026-01
"January 21, 2026",Marketing,Fee for sale made through Offsite Ads,Order #3955832765,USD,--,-$7.20,-$7.20,--,0.0,-7.2,-7.2,2026-01-21,2026-01
"January 21, 2026",Fee,Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...,Order #3955832765,USD,--,-$3.12,-$3.12,--,0.0,-3.12,-3.12,2026-01-21,2026-01
"January 21, 2026",Tax,Sales tax paid by buyer,Order #3955832765,USD,--,-$2.88,-$2.88,--,0.0,-2.88,-2.88,2026-01-21,2026-01
"January 21, 2026",Fee,Processing fee,Order #3955832765,USD,--,-$1.78,-$1.78,--,0.0,-1.78,-1.78,2026-01-21,2026-01
"January 21, 2026",Sale,Payment for Order #3955832765,,USD,$50.86,--,$50.86,--,50.86,50.86,0.0,2026-01-21,2026-01
"January 21, 2026",Fee,Listing fee,Listing #4410735065,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-21,2026-01
"January 21, 2026",Fee,Listing fee,Listing #4410735065,USD,--,-$0.40,-$0.40,--,0.0,-0.4,-0.4,2026-01-21,2026-01
"January 21, 2026",Shipping,USPS shipping label,Label #297984841657,USD,--,-$6.29,-$6.29,--,0.0,-6.29,-6.29,2026-01-21,2026-01
"January 21, 2026",Shipping,USPS shipping label,Label #297984182115,USD,--,-$7.57,-$7.57,--,0.0,-7.57,-7.57,2026-01-21,2026-01
"January 21, 2026",Shipping,USPS shipping label,Label #297070722486,USD,--,-$8.81,-$8.81,--,0.0,-8.81,-8.81,2026-01-21,2026-01
"January 21, 2026",Fee,Transaction fee: Customizable Modern Sphere Clock | Artis...,Order #3955435413,USD,--,-$2.34,-$2.34,--,0.0,-2.34,-2.34,2026-01-21,2026-01
"January 21, 2026",Tax,Sales tax paid by buyer,Order #3955435413,USD,--,-$3.28,-$3.28,--,0.0,-3.28,-3.28,2026-01-21,2026-01
"January 21, 2026",Fee,Processing fee,Order #3955435413,USD,--,-$1.43,-$1.43,--,0.0,-1.43,-1.43,2026-01-21,2026-01
"January 21, 2026",Sale,Payment for Order #3955435413,,USD,$39.27,--,$39.27,--,39.27,39.27,0.0,2026-01-21,2026-01
"January 21, 2026",Fee,Listing fee,Listing #4398503924,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-21,2026-01
"January 21, 2026",Marketing,Etsy Ads,"Bill for click-throughs to your shop on Jan 20, 2026",USD,--,-$7.50,-$7.50,--,0.0,-7.5,-7.5,2026-01-21,2026-01
"January 21, 2026",Fee,Transaction fee: Shipping,Order #3955292925,USD,--,-$0.82,-$0.82,--,0.0,-0.82,-0.82,2026-01-21,2026-01
"January 21, 2026",Fee,Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...,Order #3955292925,USD,--,-$1.04,-$1.04,--,0.0,-1.04,-1.04,2026-01-21,2026-01
"January 21, 2026",Tax,Sales tax paid by buyer,Order #3955292925,USD,--,-$1.72,-$1.72,--,0.0,-1.72,-1.72,2026-01-21,2026-01
"January 21, 2026",Fee,Processing fee,Order #3955292925,USD,--,-$1.16,-$1.16,--,0.0,-1.16,-1.16,2026-01-21,2026-01
"January 21, 2026",Sale,Payment for Order #3955292925,,USD,$30.29,--,$30.29,--,30.29,30.29,0.0,2026-01-21,2026-01
"January 21, 2026",Fee,Listing fee,Listing #4410735065,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-21,2026-01
"January 20, 2026",Marketing,Fee for sale made through Offsite Ads,Order #3954836809,USD,--,-$7.20,-$7.20,--,0.0,-7.2,-7.2,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...,Order #3954836809,USD,--,-$3.12,-$3.12,--,0.0,-3.12,-3.12,2026-01-20,2026-01
"January 20, 2026",Tax,Sales tax paid by buyer,Order #3954836809,USD,--,-$3.36,-$3.36,--,0.0,-3.36,-3.36,2026-01-20,2026-01
"January 20, 2026",Fee,Processing fee,Order #3954836809,USD,--,-$1.79,-$1.79,--,0.0,-1.79,-1.79,2026-01-20,2026-01
"January 20, 2026",Sale,Payment for Order #3954836809,,USD,$51.35,--,$51.35,--,51.35,51.35,0.0,2026-01-20,2026-01
"January 20, 2026",Fee,Listing fee,Listing #4414036249,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Shipping,Order #3954631867,USD,--,-$4.39,-$4.39,--,0.0,-4.39,-4.39,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Rustic Mountain...,Order #3954631867,USD,--,-$3.12,-$3.12,--,0.0,-3.12,-3.12,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Rustic Mountain...,Order #3954631867,USD,--,-$2.08,-$2.08,--,0.0,-2.08,-2.08,2026-01-20,2026-01
"January 20, 2026",Tax,Sales tax paid by buyer,Order #3954631867,USD,--,-$11.95,-$11.95,--,0.0,-11.95,-11.95,2026-01-20,2026-01
"January 20, 2026",Fee,Processing fee,Order #3954631867,USD,--,-$5.03,-$5.03,--,0.0,-5.03,-5.03,2026-01-20,2026-01
"January 20, 2026",Sale,Payment for Order #3954631867,,USD,$159.44,--,$159.44,--,159.44,159.44,0.0,2026-01-20,2026-01
"January 20, 2026",Fee,Listing fee,Listing #4437653641,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-20,2026-01
"January 20, 2026",Fee,Listing fee,Listing #4437653641,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-20,2026-01
"January 20, 2026",Deposit,"$1,176.18 sent to your bank account",,USD,--,--,--,--,0.0,0.0,0.0,2026-01-20,2026-01
"January 20, 2026",Fee,Listing fee,Listing #4444100924,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-20,2026-01
"January 20, 2026",Fee,Listing fee,Listing #4444069229,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-20,2026-01
"January 20, 2026",Marketing,Etsy Ads,"Bill for click-throughs to your shop on Jan 19, 2026",USD,--,-$7.50,-$7.50,--,0.0,-7.5,-7.5,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Shipping,Order #3954454611,USD,--,-$0.82,-$0.82,--,0.0,-0.82,-0.82,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Modern Ribbed Wall Sconce Light – Beige ...,Order #3954454611,USD,--,-$2.08,-$2.08,--,0.0,-2.08,-2.08,2026-01-20,2026-01
"January 20, 2026",Tax,Sales tax paid by buyer,Order #3954454611,USD,--,-$3.96,-$3.96,--,0.0,-3.96,-3.96,2026-01-20,2026-01
"January 20, 2026",Fee,Processing fee,Order #3954454611,USD,--,-$1.71,-$1.71,--,0.0,-1.71,-1.71,2026-01-20,2026-01
"January 20, 2026",Sale,Payment for Order #3954454611,,USD,$48.53,--,$48.53,--,48.53,48.53,0.0,2026-01-20,2026-01
"January 20, 2026",Fee,Listing fee,Listing #4426590790,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Desk Valet & Headphone Stand | Personali...,Order #3954362555,USD,--,-$1.56,-$1.56,--,0.0,-1.56,-1.56,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Shipping,Order #3954362555,USD,--,-$0.82,-$0.82,--,0.0,-0.82,-0.82,2026-01-20,2026-01
"January 20, 2026",Tax,Sales tax paid by buyer,Order #3954362555,USD,--,-$1.86,-$1.86,--,0.0,-1.86,-1.86,2026-01-20,2026-01
"January 20, 2026",Fee,Processing fee,Order #3954362555,USD,--,-$1.40,-$1.40,--,0.0,-1.4,-1.4,2026-01-20,2026-01
"January 20, 2026",Sale,Payment for Order #3954362555,,USD,$38.43,--,$38.43,--,38.43,38.43,0.0,2026-01-20,2026-01
"January 20, 2026",Fee,Listing fee,Listing #4389039835,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Shipping,Order #3949056364,USD,--,-$0.77,-$0.77,--,0.0,-0.77,-0.77,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Deluxe Ski Gondola Ornament Kit Card | W...,Order #3949056364,USD,--,-$0.52,-$0.52,--,0.0,-0.52,-0.52,2026-01-20,2026-01
"January 20, 2026",Tax,Sales tax paid by buyer,Order #3949056364,USD,--,-$1.20,-$1.20,--,0.0,-1.2,-1.2,2026-01-20,2026-01
"January 20, 2026",Fee,Processing fee,Order #3949056364,USD,--,-$0.88,-$0.88,--,0.0,-0.88,-0.88,2026-01-20,2026-01
"January 20, 2026",Sale,Payment for Order #3949056364,,USD,$21.06,--,$21.06,--,21.06,21.06,0.0,2026-01-20,2026-01
"January 20, 2026",Fee,Listing fee,Listing #4413997790,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Shipping,Order #3949039154,USD,--,-$0.82,-$0.82,--,0.0,-0.82,-0.82,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...,Order #3949039154,USD,--,-$2.08,-$2.08,--,0.0,-2.08,-2.08,2026-01-20,2026-01
"January 20, 2026",Tax,Sales tax paid by buyer,Order #3949039154,USD,--,-$3.73,-$3.73,--,0.0,-3.73,-3.73,2026-01-20,2026-01
"January 20, 2026",Fee,Processing fee,Order #3949039154,USD,--,-$1.70,-$1.70,--,0.0,-1.7,-1.7,2026-01-20,2026-01
"January 20, 2026",Sale,Payment for Order #3949039154,,USD,$48.30,--,$48.30,--,48.3,48.3,0.0,2026-01-20,2026-01
"January 20, 2026",Fee,Listing fee,Listing #4414036249,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Shipping,Order #3948987438,USD,--,-$0.48,-$0.48,--,0.0,-0.48,-0.48,2026-01-20,2026-01
"January 20, 2026",Fee,Transaction fee: Deluxe Ski Gondola Ornament Kit Card | W...,Order #3948987438,USD,--,-$0.52,-$0.52,--,0.0,-0.52,-0.52,2026-01-20,2026-01
"January 20, 2026",Tax,Sales tax paid by buyer,Order #3948987438,USD,--,-$1.16,-$1.16,--,0.0,-1.16,-1.16,2026-01-20,2026-01
"January 20, 2026",Fee,Processing fee,Order #3948987438,USD,--,-$0.75,-$0.75,--,0.0,-0.75,-0.75,2026-01-20,2026-01
"January 20, 2026",Sale,Payment for Order #3948987438,,USD,$16.61,--,$16.61,--,16.61,16.61,0.0,2026-01-20,2026-01
"January 20, 2026",Fee,Listing fee,Listing #4413997790,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-20,2026-01
"January 19, 2026",Marketing,Fee for sale made through Offsite Ads,Order #3954189283,USD,--,-$4.07,-$4.07,--,0.0,-4.07,-4.07,2026-01-19,2026-01
"January 19, 2026",Fee,Transaction fee: Shipping,Order #3954189283,USD,--,-$0.73,-$0.73,--,0.0,-0.73,-0.73,2026-01-19,2026-01
"January 19, 2026",Fee,Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...,Order #3954189283,USD,--,-$1.04,-$1.04,--,0.0,-1.04,-1.04,2026-01-19,2026-01
"January 19, 2026",Tax,Sales tax paid by buyer,Order #3954189283,USD,--,-$2.27,-$2.27,--,0.0,-2.27,-2.27,2026-01-19,2026-01
"January 19, 2026",Fee,Processing fee,Order #3954189283,USD,--,-$1.13,-$1.13,--,0.0,-1.13,-1.13,2026-01-19,2026-01
"January 19, 2026",Sale,Payment for Order #3954189283,,USD,$29.42,--,$29.42,--,29.42,29.42,0.0,2026-01-19,2026-01
"January 19, 2026",Fee,Listing fee,Listing #4410735065,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-19,2026-01
"January 19, 2026",Marketing,Fee for sale made through Offsite Ads,Order #3954058781,USD,--,-$7.20,-$7.20,--,0.0,-7.2,-7.2,2026-01-19,2026-01
"January 19, 2026",Fee,Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...,Order #3954058781,USD,--,-$1.04,-$1.04,--,0.0,-1.04,-1.04,2026-01-19,2026-01
"January 19, 2026",Fee,Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...,Order #3954058781,USD,--,-$2.08,-$2.08,--,0.0,-2.08,-2.08,2026-01-19,2026-01
